totalIterations;numWorkers;Duree;Pi;Error
128000000;16;272;3,141598781250000000000000000000;0,000006127660206800556000000000
128000000;16;285;3,141796843750000000000000000000;0,000204190160206785270000000000
128000000;16;280;3,141643031250000000000000000000;0,000050377660206990527000000000
128000000;16;289;3,141574656250000000000000000000;0,000017997339793129896000000000
128000000;16;232;3,141611687500000000000000000000;0,000019033910207078010000000000
128000000;16;346;3,141765343750000000000000000000;0,000172690160206823150000000000
128000000;16;330;3,141908781250000000000000000000;0,000316127660207055070000000000
128000000;16;333;3,141723156250000000000000000000;0,000130502660206754940000000000
128000000;16;298;3,141335156250000000000000000000;0,000257497339793300030000000000
128000000;16;225;3,141699562500000000000000000000;0,000106908910206815480000000000
144000000;16;253;3,141565416666667000000000000000;0,000027236923126228163000000000
144000000;16;337;3,141532388888889000000000000000;0,000060264700904255620000000000
144000000;16;343;3,141653305555555800000000000000;0,000060651965762659190000000000
144000000;16;253;3,141556777777777800000000000000;0,000035875812015362385000000000
144000000;16;355;3,141750000000000000000000000000;0,000157346410206926630000000000
144000000;16;377;3,141507500000000000000000000000;0,000085153589793218740000000000
144000000;16;321;3,141523027777777700000000000000;0,000069625812015416950000000000
144000000;16;363;3,141668527777777600000000000000;0,000075874187984492640000000000
144000000;16;345;3,141396027777777700000000000000;0,000196625812015405200000000000
144000000;16;344;3,141306111111111000000000000000;0,000286542478681983700000000000
144000000;16;343;3,141499222222222400000000000000;0,000093431367570673270000000000
144000000;16;338;3,141632944444444400000000000000;0,000040290854651292560000000000
144000000;16;369;3,141715750000000000000000000000;0,000123096410206802180000000000
144000000;16;259;3,141609416666667000000000000000;0,000016763076873704820000000000
144000000;16;333;3,141812000000000000000000000000;0,000219346410206711080000000000
160000000;16;383;3,141723600000000000000000000000;0,000130946410207055660000000000
160000000;16;311;3,141771600000000000000000000000;0,000178946410207103670000000000
160000000;16;385;3,141676400000000000000000000000;0,000083746410207030660000000000
160000000;16;356;3,141564350000000000000000000000;0,000028303589793221562000000000
160000000;16;410;3,141379900000000000000000000000;0,000212753589793113200000000000
160000000;16;380;3,141569375000000000000000000000;0,000023278589793118698000000000
160000000;16;319;3,141483050000000000000000000000;0,000109603589792950370000000000
160000000;16;382;3,141670300000000000000000000000;0,000077646410206799740000000000
160000000;16;343;3,141516900000000000000000000000;0,000075753589793059460000000000
160000000;16;375;3,141703525000000000000000000000;0,000110871410206936360000000000
160000000;16;337;3,141699775000000000000000000000;0,000107121410207078330000000000
160000000;16;351;3,141371125000000000000000000000;0,000221528589793074100000000000
160000000;16;400;3,141745450000000000000000000000;0,000152796410207045600000000000
160000000;16;358;3,141730675000000000000000000000;0,000138021410206690120000000000
160000000;16;351;3,141806425000000000000000000000;0,000213771410206842200000000000
